customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3190-itqxp,female,False,True,True,46,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),20.25,890.35,False
0870-vemyl,female,False,False,False,5,True,False,dsl,True,False,False,True,False,False,month-to-month,False,credit card (automatic),53.85,259.8,True
4833-qtjno,male,True,True,False,67,True,True,fiber optic,True,True,False,False,False,False,month-to-month,False,bank transfer (automatic),83.85,5588.8,False
3039-mjsln,male,False,False,True,3,True,False,no,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),20.2,50.6,False
0178-ciikr,female,False,False,False,3,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.95,58.0,False
5385-suiri,male,True,True,False,52,True,True,fiber optic,True,False,True,False,True,True,month-to-month,True,electronic check,104.2,5568.35,True
3982-xwfzq,female,False,True,False,42,True,True,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,50.25,2203.65,True
5774-qpltf,male,False,True,True,50,True,False,no,False,False,False,False,False,False,one year,True,mailed check,20.35,938.95,False
2322-vczhz,male,True,True,False,23,True,False,fiber optic,True,True,False,False,False,True,month-to-month,True,electronic check,90.0,2024.1,False
5010-ipeaq,female,False,True,True,67,False,False,dsl,True,True,True,True,True,False,two year,False,credit card (automatic),54.2,3623.95,False
4009-alqfh,female,False,False,False,25,True,False,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,99.5,2369.05,True
6383-ztsiw,female,True,True,False,39,True,False,fiber optic,True,True,False,False,True,True,one year,False,mailed check,99.1,3877.95,False
8990-yozlv,female,False,False,False,69,True,True,dsl,True,True,False,True,False,False,two year,True,mailed check,66.9,4577.9,False
3069-ssvsn,female,False,False,False,1,False,False,dsl,False,False,False,False,False,False,one year,False,mailed check,25.85,25.85,False
5222-imukt,male,False,False,False,32,True,False,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,91.05,2871.5,False
3627-fcrdw,female,False,False,False,9,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,71.0,672.55,True
7562-gsuhk,female,False,False,False,16,True,False,fiber optic,False,True,True,False,False,True,month-to-month,True,credit card (automatic),93.2,1573.7,True
6685-xshhu,male,False,True,True,60,True,False,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),20.95,1270.55,False
8901-uprhr,female,False,True,True,72,True,True,fiber optic,False,True,True,True,True,True,two year,True,bank transfer (automatic),109.2,7711.45,False
4903-uyavb,male,False,True,False,5,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.35,126.05,True
0118-jpnoy,female,True,False,False,26,True,False,fiber optic,True,False,False,False,True,False,month-to-month,True,credit card (automatic),85.8,2193.65,False
6776-tlwoi,male,False,False,False,3,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.85,64.55,True
3845-fxcys,male,False,False,False,2,True,False,no,False,False,False,False,False,False,month-to-month,True,electronic check,19.65,31.2,False
5857-xrecv,female,False,False,True,2,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),20.5,38.25,False
0725-cxotm,female,False,False,False,36,True,True,dsl,True,False,True,True,True,True,one year,True,credit card (automatic),89.65,3348.1,False
4343-ejvqb,male,False,False,False,7,True,False,fiber optic,True,False,False,False,False,False,month-to-month,False,mailed check,74.35,533.6,False
9000-plfuz,female,True,True,False,60,False,False,dsl,False,True,False,False,True,True,two year,True,credit card (automatic),49.45,2907.55,False
3427-ggzzi,female,False,True,False,19,True,True,fiber optic,False,True,False,False,False,True,month-to-month,True,electronic check,89.1,1620.8,False
7779-orael,male,True,True,False,45,True,True,dsl,True,False,True,True,False,True,two year,False,credit card (automatic),75.15,3480.35,False
0644-oqmdk,male,True,False,False,4,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.65,293.85,False
4077-cromm,female,False,True,True,31,True,True,fiber optic,False,False,True,True,True,True,month-to-month,True,electronic check,104.2,3243.45,True
3154-cfszg,male,False,True,True,47,True,False,fiber optic,True,False,True,False,False,True,month-to-month,False,electronic check,90.05,4137.2,False
2868-mzagq,male,False,False,False,1,True,False,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,79.25,79.25,True
4847-qnoka,female,False,False,False,1,True,False,dsl,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),44.9,44.9,True
2220-iahls,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),19.4,19.4,False
1658-xuhbx,female,True,True,True,59,True,True,fiber optic,False,False,True,False,False,True,month-to-month,True,credit card (automatic),88.75,5348.65,False
6379-rxjrq,male,False,True,False,10,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.1,659.65,True
2378-htwfw,male,True,False,False,35,True,True,fiber optic,True,False,False,False,False,True,month-to-month,False,credit card (automatic),91.0,3180.5,False
8650-rhrke,male,False,False,False,4,False,False,dsl,False,False,True,False,False,False,month-to-month,True,electronic check,29.65,118.5,True
4377-vdhyi,male,False,True,True,32,True,False,fiber optic,True,True,False,False,False,True,one year,True,electronic check,90.8,3023.85,False
0475-rijep,male,False,False,False,43,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,77.85,3365.85,True
1260-ttrxi,male,False,False,False,4,True,False,dsl,False,False,False,False,False,True,month-to-month,False,electronic check,54.3,195.3,True
3719-tdvqb,female,True,True,False,54,True,False,no,False,False,False,False,False,False,two year,True,mailed check,18.95,1031.1,False
6328-zpbgn,female,True,False,False,11,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,bank transfer (automatic),95.15,997.65,True
0201-mibol,female,True,False,False,66,True,True,fiber optic,True,False,False,False,True,True,two year,True,bank transfer (automatic),102.4,6471.85,False
4937-qpzpo,male,False,True,True,61,True,True,fiber optic,False,False,True,False,True,True,one year,True,electronic check,99.9,6241.35,False
2925-vdzhy,male,False,True,True,72,True,True,dsl,True,True,True,True,True,True,two year,False,credit card (automatic),88.7,6501.35,False
6981-tdrft,male,False,True,True,44,False,False,dsl,False,False,True,True,True,True,one year,True,electronic check,54.3,2317.1,False
3413-cssth,male,False,False,False,41,True,True,dsl,False,False,True,False,False,False,month-to-month,True,bank transfer (automatic),55.7,2237.55,False
8033-vczgh,male,False,True,False,50,True,True,fiber optic,True,False,True,False,True,True,one year,True,electronic check,103.95,5231.3,False
4789-kwmxn,male,False,True,False,47,True,True,fiber optic,True,False,True,True,True,True,one year,True,credit card (automatic),110.85,5275.8,True
0224-nijlp,male,False,True,True,8,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.15,165.5,False
7542-cyddm,male,False,False,False,18,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.05,358.5,False
4718-wxbgi,male,False,True,True,72,True,True,dsl,True,True,True,True,True,True,two year,True,credit card (automatic),91.95,6614.9,False
2867-uimss,male,False,False,False,1,True,False,fiber optic,False,False,False,False,False,True,month-to-month,False,electronic check,80.5,80.5,True
8495-prwfh,female,True,False,False,42,True,True,dsl,False,False,True,False,False,False,month-to-month,False,electronic check,55.65,2421.75,False
0439-ifyun,female,True,False,False,18,True,False,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,74.7,1294.6,False
5716-libjc,female,False,False,True,13,True,True,fiber optic,False,True,True,False,True,True,one year,True,credit card (automatic),104.15,1299.1,False
2868-llskm,female,False,True,True,68,True,True,fiber optic,False,True,False,True,False,False,one year,True,bank transfer (automatic),83.65,5733.4,False
8111-rkspx,male,False,False,False,4,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),72.2,305.55,True
2988-qrajy,male,False,False,False,69,True,True,fiber optic,True,True,True,False,True,True,two year,True,credit card (automatic),110.05,7430.75,False
1585-mqssu,male,False,False,False,17,True,False,dsl,False,False,False,True,False,False,month-to-month,False,mailed check,51.5,900.5,True
0071-ndafp,male,False,True,True,25,True,True,no,False,False,False,False,False,False,two year,False,credit card (automatic),25.5,630.6,False
2856-nnasm,male,True,False,False,43,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,mailed check,89.55,3856.75,True
7328-zjajo,female,False,True,True,59,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.5,1222.65,False
6458-cyidz,female,True,False,False,5,True,False,fiber optic,True,True,False,False,False,False,month-to-month,False,electronic check,80.7,374.8,False
8559-cizfv,male,False,True,True,21,True,True,dsl,True,True,False,True,True,False,one year,False,mailed check,77.5,1625.0,True
1090-pykci,female,False,True,True,69,True,True,fiber optic,True,True,True,True,True,False,one year,True,credit card (automatic),105.1,7234.8,False
3058-wqdre,male,False,False,False,13,False,False,dsl,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),25.15,331.85,False
7547-eknfs,male,False,True,False,42,True,True,fiber optic,False,True,True,False,True,False,month-to-month,True,bank transfer (automatic),95.25,3959.35,True
2279-axjjk,male,False,True,False,52,True,True,fiber optic,False,True,False,True,False,True,month-to-month,True,credit card (automatic),95.65,5088.4,False
6769-dybqn,male,True,False,False,46,True,False,fiber optic,True,False,False,False,False,True,month-to-month,False,electronic check,85.0,3969.4,True
0909-selie,male,False,True,False,61,True,True,dsl,True,True,True,True,False,True,two year,True,bank transfer (automatic),80.8,4860.85,False
3417-tscic,male,False,False,False,29,False,False,dsl,False,False,False,False,False,False,one year,True,mailed check,24.85,788.05,False
1042-hfucw,female,False,False,True,25,True,False,dsl,False,True,False,True,False,False,one year,True,credit card (automatic),54.75,1266.35,False
4439-jmpmt,female,False,True,True,5,True,False,fiber optic,False,False,False,True,True,False,month-to-month,True,electronic check,85.75,470.95,True
6537-otkmy,male,False,False,False,15,False,False,dsl,False,False,True,False,True,True,one year,False,electronic check,50.75,688.2,False
8999-exmno,female,False,True,True,19,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.15,387.7,False
6725-tpkjo,male,False,False,False,44,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.05,845.25,False
2446-beggb,female,True,False,False,6,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,98.25,560.6,True
7162-wphpm,male,False,True,True,58,True,True,dsl,True,True,True,True,False,False,two year,False,credit card (automatic),71.6,4230.25,False
1599-mmyrq,male,False,True,True,62,True,False,fiber optic,True,True,False,False,False,False,one year,True,credit card (automatic),81.45,4983.05,False
8821-kvzkq,female,False,True,True,70,False,False,dsl,False,True,True,True,True,True,one year,True,bank transfer (automatic),58.4,4113.15,False
1496-ggsuk,female,True,False,False,1,False,False,dsl,False,False,False,False,False,False,month-to-month,True,mailed check,25.7,25.7,True
6434-ttgjp,male,False,True,True,10,False,False,dsl,True,True,True,True,False,True,two year,False,credit card (automatic),53.7,521.0,False
0042-jvwoj,male,False,False,False,26,True,False,no,False,False,False,False,False,False,one year,True,bank transfer (automatic),19.6,471.85,False
0130-sxoun,male,False,False,False,66,True,True,fiber optic,False,True,False,False,False,True,month-to-month,False,credit card (automatic),89.4,5976.9,False
2575-gfsoe,female,False,True,True,7,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,69.0,506.9,True
2330-pqgdq,male,False,True,True,51,True,True,fiber optic,False,True,False,True,False,False,one year,False,bank transfer (automatic),84.2,4299.75,False
1452-uzosf,male,False,True,True,72,True,True,fiber optic,True,True,True,True,True,False,two year,True,credit card (automatic),106.1,7548.6,False
2097-yvpkn,male,False,False,False,65,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.75,1654.75,False
2842-jtccu,male,False,False,False,2,True,False,dsl,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),46.05,80.35,True
8597-ctxvj,male,False,False,True,70,True,True,dsl,True,True,False,True,False,False,one year,False,bank transfer (automatic),64.95,4551.5,False
6631-hmanx,male,False,True,False,72,True,True,dsl,False,True,True,True,True,True,two year,True,credit card (automatic),85.45,6227.5,False
9962-bfpdu,female,False,True,True,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.05,20.05,False
3296-silra,female,True,True,False,1,True,False,fiber optic,False,True,False,False,False,False,month-to-month,True,mailed check,76.4,76.4,True
9681-oxgvc,female,False,False,False,5,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,100.5,514.0,True
6394-hhhzm,male,False,False,False,3,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.7,57.5,False
5995-lftle,male,False,False,False,58,True,True,no,False,False,False,False,False,False,two year,True,credit card (automatic),25.3,1474.35,False
5180-uciiq,male,True,True,True,22,False,False,dsl,True,False,False,False,False,True,month-to-month,False,mailed check,40.05,880.2,True
1932-uedcx,male,True,True,False,33,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,bank transfer (automatic),100.6,3270.25,False
7153-oanio,male,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,69.95,69.95,True
5188-hgmlp,male,True,True,False,54,True,True,fiber optic,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),74.0,3919.15,False
0665-xhdju,male,False,True,False,72,True,True,fiber optic,False,True,False,False,True,True,two year,True,electronic check,99.4,7285.7,False
6521-yytyi,male,False,False,True,1,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,93.3,93.3,True
8878-hmwbv,male,False,False,False,3,True,False,dsl,False,False,True,False,False,False,month-to-month,True,electronic check,49.15,169.05,True
8265-hksow,female,False,True,True,72,True,True,fiber optic,True,True,True,True,False,True,two year,False,credit card (automatic),107.45,7658.3,False
3544-fbcas,female,False,True,True,72,True,True,dsl,True,True,True,False,True,True,two year,True,credit card (automatic),83.6,5959.3,False
5331-rgmtt,male,True,True,False,54,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,credit card (automatic),99.05,5295.7,False
4759-pxtan,female,False,True,False,59,True,True,dsl,False,True,False,True,True,True,one year,True,electronic check,80.1,4693.2,False
7054-dmvas,male,False,False,False,54,True,False,dsl,True,True,False,False,True,False,two year,True,bank transfer (automatic),65.3,3512.9,False
3428-mmgub,male,False,False,False,60,True,True,fiber optic,False,False,True,False,True,False,two year,True,electronic check,89.55,5231.2,False
6549-btypg,female,False,True,False,60,False,False,dsl,False,True,True,True,True,True,two year,False,credit card (automatic),60.8,3603.45,False
7823-jsoag,male,False,False,False,3,True,True,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,74.5,217.45,False
3705-rhrfr,female,False,True,False,69,True,True,fiber optic,True,False,False,False,True,True,two year,False,bank transfer (automatic),99.15,6875.35,False
9374-yolbj,female,False,True,True,1,True,False,no,False,False,False,False,False,False,month-to-month,False,electronic check,19.25,19.25,False
9074-kgvox,male,False,True,True,50,False,False,dsl,True,False,False,False,True,False,month-to-month,True,credit card (automatic),39.45,2021.35,False
6128-dafvy,female,False,False,False,56,False,False,dsl,False,False,False,False,True,True,month-to-month,True,credit card (automatic),44.85,2564.95,False
9933-qrgtx,female,False,True,False,60,True,False,fiber optic,True,False,False,True,True,True,two year,True,electronic check,97.2,5611.75,False
4476-oswtn,male,True,True,False,69,True,True,fiber optic,True,False,True,True,True,True,one year,True,mailed check,110.55,7610.1,False
3751-ktzel,female,False,False,False,1,False,False,dsl,False,False,False,False,False,True,month-to-month,False,mailed check,35.05,35.05,True
1977-stdki,female,True,False,False,1,True,False,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,73.0,73.0,True
5066-gfjmm,female,False,True,False,3,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.9,45.75,False
2661-gkbtk,male,False,True,True,60,True,False,dsl,False,True,False,True,True,True,two year,False,bank transfer (automatic),76.95,4543.95,False
0458-heuzg,female,False,False,False,13,False,False,dsl,False,False,True,True,False,False,two year,False,mailed check,35.4,450.4,False
7268-wntcp,male,False,True,True,62,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),20.45,1297.35,False
0824-vwdpo,female,False,False,False,45,True,True,fiber optic,True,True,False,False,False,True,one year,False,bank transfer (automatic),96.75,4442.75,False
8409-wqjux,female,False,False,False,25,False,False,dsl,False,False,True,True,True,True,one year,False,electronic check,54.2,1423.15,False
2578-jqphz,male,False,False,False,44,True,False,fiber optic,False,False,True,True,True,True,two year,False,bank transfer (automatic),100.1,4378.35,False
3278-fsixx,female,False,False,False,2,True,False,dsl,False,False,False,False,False,False,month-to-month,True,mailed check,45.25,74.2,False
5813-uecbu,male,True,False,False,33,True,True,fiber optic,False,True,True,False,False,False,month-to-month,True,credit card (automatic),83.85,2716.3,True
0328-grpmv,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.1,70.1,True
9746-ugfac,female,False,False,False,22,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),20.85,450.65,False
2946-kiqsp,female,False,False,False,35,False,False,dsl,False,False,True,True,False,False,month-to-month,True,mailed check,33.45,1175.85,False
0625-afohs,female,False,True,True,29,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.2,558.8,False
6726-wexxk,male,True,True,False,27,True,True,fiber optic,True,False,True,False,False,False,one year,True,electronic check,85.9,2220.1,False
4636-olwoe,male,False,False,True,54,True,False,dsl,False,True,True,True,False,False,one year,True,electronic check,61.0,3283.05,False
4342-hentk,female,True,False,False,2,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.65,142.35,True
4685-erghk,male,False,False,False,57,True,True,fiber optic,False,False,False,False,True,False,one year,True,electronic check,86.9,4939.25,False
0885-hmgpy,male,False,False,False,62,True,True,dsl,True,True,True,True,False,False,two year,False,bank transfer (automatic),69.4,4237.5,False
5003-oknnk,female,False,True,True,15,True,False,no,False,False,False,False,False,False,one year,False,credit card (automatic),20.35,335.95,False
4195-smmnx,male,False,False,False,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.35,33.2,True
7208-psihr,female,False,True,False,70,True,True,fiber optic,False,False,True,True,True,True,two year,True,bank transfer (automatic),104.3,7188.5,False
4012-zthbr,female,False,True,True,21,True,False,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,44.95,926.25,False
0489-wmemg,female,False,False,True,23,True,False,dsl,False,False,False,True,False,False,one year,True,electronic check,49.45,1119.35,False
7435-znuyy,male,False,False,False,6,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.6,116.6,False
1354-yzfnb,male,False,True,True,4,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.55,68.8,False
6956-smucm,female,False,False,False,3,True,False,fiber optic,True,False,True,False,True,True,month-to-month,True,credit card (automatic),99.0,287.4,True
2985-fmwyf,female,False,False,False,23,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,93.5,2341.55,False
2812-enymo,male,False,False,False,26,False,False,dsl,True,False,False,True,True,True,one year,False,credit card (automatic),54.55,1362.85,False
2717-hvizy,female,False,False,True,8,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.05,163.6,False
3223-wzwjm,male,False,False,False,26,True,True,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,83.95,2254.2,True
3422-galyp,male,False,False,False,2,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,79.45,145.15,False
9053-jzfkv,male,False,False,False,67,True,True,fiber optic,True,True,True,True,True,True,two year,False,credit card (automatic),116.2,7752.3,True
2530-endwq,female,False,True,False,71,True,True,fiber optic,False,False,False,False,True,True,two year,True,bank transfer (automatic),93.7,6585.35,True
2890-wfbhu,female,False,False,False,59,True,True,dsl,True,True,True,True,False,True,one year,False,credit card (automatic),79.85,4786.1,False
0327-wfzsy,male,False,True,True,39,True,True,fiber optic,False,False,True,False,True,True,one year,False,electronic check,100.0,3835.55,False
7977-hxjku,male,False,False,True,21,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.6,397.0,False
6615-zgedr,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.7,19.7,True
7033-clamm,female,False,True,True,48,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),20.2,1027.25,False
4023-rtiqm,female,True,True,False,31,False,False,dsl,True,True,True,False,False,True,one year,True,credit card (automatic),50.4,1580.1,False
0864-fvjnj,female,False,True,True,64,True,True,fiber optic,True,True,True,True,True,True,one year,False,electronic check,113.35,7222.75,False
7356-iwlfw,male,False,True,True,46,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,bank transfer (automatic),80.0,3769.7,False
9541-pwtwo,female,False,False,False,52,True,True,dsl,False,False,True,True,True,True,two year,True,bank transfer (automatic),80.95,4233.95,False
3967-vqogc,female,False,True,True,67,True,True,no,False,False,False,False,False,False,two year,True,mailed check,24.9,1680.25,False
7872-rddlz,female,True,False,False,67,True,True,dsl,False,True,False,False,False,False,month-to-month,False,electronic check,54.9,3725.5,False
9250-wypll,female,False,False,False,5,True,True,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,75.55,413.65,True
6308-cqrbu,female,False,True,False,71,True,True,fiber optic,False,True,True,True,True,True,two year,False,electronic check,109.25,7707.7,False
2754-xbhtb,female,False,False,False,9,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,bank transfer (automatic),77.65,714.15,True
1597-lhync,female,True,False,False,26,True,True,fiber optic,True,True,False,False,False,True,month-to-month,True,electronic check,95.0,2497.2,True
0186-caerr,male,False,False,False,71,True,True,fiber optic,True,True,True,True,True,True,one year,True,bank transfer (automatic),116.3,8309.55,False
3043-sudua,female,False,False,False,32,True,False,no,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),19.9,601.55,False
5442-bhqng,female,False,False,False,2,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,70.35,139.25,False
2169-rrlfw,female,False,True,False,71,True,True,no,False,False,False,False,False,False,two year,False,credit card (automatic),25.6,1888.25,False
5872-oeqnh,female,False,False,False,60,False,False,dsl,True,False,True,False,False,True,one year,True,electronic check,44.45,2773.9,False
3162-kkzxo,female,True,False,False,55,True,True,fiber optic,False,False,True,False,True,True,one year,True,electronic check,100.15,5409.75,False
7055-vkgda,male,False,False,False,54,True,False,fiber optic,True,True,False,True,True,True,one year,True,credit card (automatic),105.4,5643.4,True
0754-ukwqp,male,False,False,False,2,True,False,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,95.85,197.7,True
8873-gldmh,female,False,False,False,6,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,mailed check,73.85,401.3,False
5696-jvvqy,female,False,True,True,48,True,False,dsl,True,True,True,False,False,True,two year,True,credit card (automatic),70.1,3238.4,False
8946-bfwsg,male,False,True,True,63,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.25,1573.05,False
7493-tpuwz,male,False,False,False,1,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,79.15,79.15,True
0547-hurjb,male,False,False,True,12,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),21.05,235.8,False
8904-opdck,male,True,True,False,54,False,False,dsl,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),24.95,1364.75,False
8845-lwkge,female,False,True,True,30,True,False,dsl,False,False,True,True,True,False,one year,True,electronic check,64.5,1985.15,False
1577-hktfg,female,False,True,False,30,True,False,no,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),19.65,655.85,True
8752-stivr,female,False,False,False,4,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,79.0,303.15,True
0691-nikri,female,False,False,False,40,True,True,fiber optic,False,False,True,True,True,True,one year,True,credit card (automatic),105.95,4335.2,False
5022-jnqeq,female,False,True,True,9,True,False,fiber optic,False,False,False,True,False,False,month-to-month,True,electronic check,75.85,647.5,False
4558-fantw,female,False,True,True,17,True,False,fiber optic,True,False,False,True,True,False,month-to-month,False,electronic check,91.85,1574.45,True
3249-vhrip,female,False,False,False,62,False,False,dsl,False,True,True,False,False,True,two year,True,credit card (automatic),43.6,2748.7,False
3736-blepa,male,False,False,False,28,True,False,fiber optic,False,True,False,True,True,False,one year,True,bank transfer (automatic),91.25,2483.65,False
4701-lkozd,female,False,False,False,70,True,True,dsl,True,True,True,True,True,True,two year,False,credit card (automatic),89.75,6367.2,False
6603-qwspr,female,False,False,False,46,True,False,fiber optic,False,True,True,True,True,True,two year,True,bank transfer (automatic),104.4,4904.2,False
9921-qfqul,female,False,True,False,23,True,True,fiber optic,False,False,True,False,False,True,month-to-month,False,mailed check,90.15,2044.95,False
1929-zcbhe,male,False,True,True,47,False,False,dsl,True,False,True,True,False,False,one year,False,electronic check,40.3,1794.8,False
4378-mypgo,male,False,True,True,68,True,False,fiber optic,True,True,True,False,True,True,two year,True,bank transfer (automatic),105.25,7173.15,False
8651-enbzx,female,True,False,False,60,True,True,fiber optic,False,False,True,True,True,True,one year,True,electronic check,106.0,6441.4,True
4129-lycoi,female,False,False,True,67,True,True,fiber optic,False,True,False,True,True,True,two year,True,electronic check,104.0,7039.05,False
7798-jvxym,female,False,False,False,14,True,False,dsl,False,False,False,True,True,True,month-to-month,True,electronic check,69.65,921.4,False
8647-sdtwq,male,False,True,True,57,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.3,4018.35,False
2696-ecxkc,female,False,True,True,55,True,True,fiber optic,True,False,False,False,True,True,one year,False,mailed check,100.9,5448.6,False
2081-kjsqf,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.25,20.25,False
7623-trnqn,male,False,False,True,1,True,False,dsl,False,False,False,True,False,False,month-to-month,True,mailed check,49.9,49.9,True
3323-cpbwr,male,False,False,False,23,True,True,fiber optic,False,False,True,True,True,False,month-to-month,True,credit card (automatic),96.9,2085.45,False
9330-ijwio,female,False,False,False,13,True,True,fiber optic,True,False,False,False,True,True,month-to-month,True,electronic check,100.35,1358.85,True
3384-ctmsf,male,False,True,False,47,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,104.1,5135.15,False
0902-rfhof,male,False,False,False,38,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.1,730.1,False
9286-dojgf,female,True,True,False,38,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),74.95,2869.85,True
6048-qbxkl,female,True,False,False,2,True,True,dsl,False,True,False,False,False,False,month-to-month,True,credit card (automatic),56.55,118.25,False
9661-mhumo,male,True,True,True,1,True,False,dsl,False,False,False,True,False,False,month-to-month,True,credit card (automatic),49.25,49.25,True
7718-rxdgg,male,False,True,False,15,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),68.6,1108.6,False
1025-falix,female,False,False,False,26,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,credit card (automatic),69.05,1815.65,False
3451-vawli,female,False,True,True,35,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.7,730.4,False
3407-qgwlg,male,False,False,True,3,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.05,75.45,False
1842-ezjmk,male,False,True,True,50,True,True,fiber optic,False,True,False,True,True,True,month-to-month,False,electronic check,103.7,5071.05,True
2347-wkkae,male,False,True,False,42,True,True,fiber optic,True,False,True,False,False,True,month-to-month,True,electronic check,94.4,4014.6,False
8735-dcxnf,male,False,True,False,10,True,False,dsl,True,False,False,True,False,False,month-to-month,True,credit card (automatic),54.95,568.85,False
3214-iyuuq,female,False,True,False,61,True,False,fiber optic,True,True,False,True,False,True,one year,False,bank transfer (automatic),93.7,5860.7,False
1936-uafeh,female,False,False,False,68,True,True,fiber optic,True,True,False,True,True,True,two year,False,credit card (automatic),110.25,7279.35,False
3587-pmcoy,male,False,False,False,10,True,False,fiber optic,True,False,True,False,True,True,one year,True,electronic check,98.9,1064.95,False
